IMDB ID,Budget,Gross,,,,,,,,,,,,,,
tt3212392,,,,,,,,,,,,,,,,
tt3212408,"$400,000 ",,,,,,,,,,,,,,,
tt3212568,,,,,,,,,,,,,,,,
tt3212904,,,,,,,,,,,,,,,,
tt3212910,,,,,,,,,,,,,,,,
tt3213204,"$45,000,000 ",,,,,,,,,,,,,,,
tt3214002,"$23,043 ",,,,,,,,,,,,,,,
tt3214248,,,,,,,,,,,,,,,,
tt3214286,"$1,000,000 ","$100,240 ",,,,,,,,,,,,,,
tt3216348,"$5,000,000 ","$4,790,573 ",,,,,,,,,,,,,,
tt3219194,,,,,,,,,,,,,,,,
tt3219268,,,,,,,,,,,,,,,,
tt3219310,"$250,000,000 ",,,,,,,,,,,,,,,
tt3219604,"$49,672 ",,,,,,,,,,,,,,,
tt3219610,,,,,,,,,,,,,,,,
tt3221952,"$12,000 ",,,,,,,,,,,,,,,
tt3226754,"$4,632 ",,,,,,,,,,,,,,,
tt3228088,"$190,511 ",,,,,,,,,,,,,,,
tt3228302,,,,,,,,,,,,,,,,
tt3228360,$684 ,,,,,,,,,,,,,,,
tt3228928,,,,,,,,,,,,,,,,
tt3230660,"$10,000,000 ",,,,,,,,,,,,,,,
tt3231010,"$10,724,896 ",,,,,,,,,,,,,,,
tt3231054,"$20,000,000 ","$36,874,745 ",,,,,,,,,,,,,,
tt3233418,"$3,610,933 ",,"$292,279 ",,,,,,,,,,,,,
tt3234084,,,,,,,,,,,,,,,,
tt3235888,"$2,000,000 ","$14,673,301 ",,,,,,,,,,,,,,
tt3236120,"$7,425,963 ",,,,,,,,,,,,,,,
tt3237154,,,,,,,,,,,,,,,,
tt3239618,,,,,,,,,,,,CAD,"$10,000,000 ","AselectionofouttakeswithGross,Guilloryandothercastmembersisfeaturedduringtheclosingcredits.<ahref=""trivia?tab=cz&ref_=tt_trv_cc""",,
tt3240784,"$1,903 ",,,,,,,,,,,,,,,
tt3242934,,,"$38,396 ",,,,,,,,,,,,,
tt3244446,,,,,,,,,,,,,,,,
tt3244512,,,"$47,331 ",,,,,,,,,,,,,
tt3244582,"$3,000 ",,,,,,,,,,,,,,,
tt3244992,,,,,,,,,,,,,,,,
tt3247286,,,"$2,852,400 ",,,,,,,,,,,,,
tt3247714,"$20,000,000 ",,,,,,,,,,,,,,,
tt3248600,,,,,,,,,,,,,,,,
tt3250032,"$5,236 ",,,,,,,,,,,,,,,
tt3250650,"$200,000 ",,,,,,,,,,,,,,,
tt3252594,,,"$30,716 ",,,,,,,,,,,,,
tt3253232,"$3,000,000 ","$320,676 ",,,,,,,,,,,,,,
tt3253548,,,,,,,,,,,,,,,,
tt3253624,,,,,,,,,,,,,,,,
tt3254796,"$1,009,301 ",,,,,,,,,,,,,,,
tt3257550,,,,,,,,,,,,,,,,
tt3262022,,,,,,,,,,,,,,,,
tt3262252,,,,,,,,,,,,,,,,
tt3262990,"$1,900,000 ","$444,044 ",,,,,,,,,,,,,,
tt3263548,"$30,112 ",,,,,,,,,,,,,,,
tt3263614,"$621,127 ",,,,,,,,,,,,,,,
tt3263904,"$60,000,000 ","$125,070,033 ","$1,864,266 ",,,,,,,,,,,,,
tt3263996,"$108,814 ",,,,,,,,,,,,,,,
tt3264102,"$694,600 ",,,,,,,,,,,,,,,
tt3265262,,,,,,,,,,,,,,,,
tt3266948,,,,,,,,,,,,,,,,
tt3268030,"$6,500 ",,,,,,,,,,,,,,,
tt3268340,,,,,,,,,,,,,,,,
tt3268458,"$48,911 ",,,,,,,,,,,,,,,
tt3268668,"$2,000,000 ","$2,557,668 ",,,,,,,,,,,,,,
tt3268790,,,,,,,,,,,,,,,,
tt3268850,,,,,,,,,,,,,,,,
tt3270108,,,,,,,,,,,,,,,,
tt3270538,"$44,695 ",,,,,,,,,,,,,,,
tt3271120,,,,,,,,,,,,,,,,
tt3272570,"$166,872 ",,,,,,,,,,,,,,,
tt3275216,,,,,,,,,,,,,,,,
tt3276924,"$9,000,000 ",,,,,,,,,,,,,,,
tt3277624,"$1,000,000 ","$62,480 ",,,,,,,,,,,,,,
tt3278330,,"EU12,000,000",,,,,,,,,,,,,,
tt3279124,"$466,114 ",,,,,,,,,,,,,,,
tt3279176,,,,,,,,,,,,,,,,
tt3280262,,,,,,,,,,,,,,,,
tt3280916,"$1,000,000 ",,,,,,,,,,,,,,,
tt3281074,"$44,611 ",,,,,,,,,,,,,,,
tt3281944,"$25,000 ",,,,,,,,,,,,,,,
tt3282712,"$104,005 ",,,,,,,,,,,,,,,
tt3282858,,,,,,,,,,,,,,,,
tt3284178,"$12,017 ",,,,,,,,,,,,,,,
tt3285740,,,,,,,,,,,,,,,,
tt3286052,"$19,980 ",,,,,,,,,,,,,,,
tt3289712,"$2,254 ",,,,,,,,,,,,,,,
tt3289728,"$16,000,000 ","$32,095 ",,,,,,,,,,,,,,
tt3294200,,"GBP750,000","$3,958,546 ",,,,,,,,,,,,,
tt3297330,"$316,842 ",,,,,,,,,,,,,,,
tt3297382,,,,,,,,,,,,,,,,
tt3297554,,,,,,,,,,,,,,,,
tt3297792,,,,,,,,,,,,,,,,
tt3300124,,,,,,,,,,,,,,,,
tt3300542,"$60,000,000 ","$62,524,260 ",,,,,,,,,,,,,,
tt3302498,"$11,811 ",,,,,,,,,,,,,,,
tt3302654,,,"$6,505 ",,,,,,,,,,,,,
tt3302962,"$582,672 ",,,,,,,,,,,,,,,
tt3304524,,,,,,,,,,,,,,,,
tt3304610,"$25,000 ",,,,,,,,,,,,,,,
tt3305308,,,,,,,,,,,,,,,,
tt3305388,"$750,000 ",,,,,,,,,,,,,,,
tt3305844,,,,,,,,,,,,,,,,
tt3311988,,,,,,,,,,,,,,,,
tt3312830,,"EU12,300,000",,,,,,,,,,,,,,
tt3312868,,,,,,,,,,,,,,,,
tt3313072,,,,,,,,,,,,,,,,
tt3313908,"$135,002 ",,,,,,,,,,,,,,,
tt3315342,"$97,000,000 ","$226,277,068 ",,,,,,,,,,,,,,
tt3315398,"$200,000 ",,,,,,,,,,,,,,,
tt3315426,"$300,000 ",,,,,,,,,,,,,,,
tt3315656,,,,,,,,,,,,,,,,
tt3316948,"$28,000,000 ","$14,434,604 ",,,,,,,,,,,,,,
tt3316960,"$5,000,000 ","$18,754,371 ",,,,,,,,,,,,,,
tt3317208,"$22,386 ",,,,,,,,,,,,,,,
tt3317522,,,,,,,,,,,,,,,,
tt3317710,,,,,,,,,,,,,,,,
tt3318750,"$104,415 ",,,,,,,,,,,,,,,
tt3319018,,,,,,,,,,,,,,,,
tt3319508,"$420,593 ",,,,,,,,,,,,,,,
tt3319844,"$17,839 ",,,,,,,,,,,,,,,
tt3320500,,,,,,,,,,,,,,,,
tt3320578,$44 ,"$243,955 ",,,,,,,,,,,,,,
tt3321300,,,,,,,,,,,,,,,,
tt3322364,"$35,000,000 ","$34,531,832 ",,,,,,,,,,,,,,
tt3322420,"$1,429,534 ",,,,,,,,,,,,,,,
tt3322892,"$30,611 ",,"$5,638 ",,,,,,,,,,,,,
tt3322940,"$6,500,000 ","$84,273,813 ",,,,,,,,,,,,,,
tt3324702,,,,,,,,,,,,,,,,
tt3326096,,,,,,,,,,,,,,,,
tt3326366,"$75,644 ",,,,,,,,,,,,,,,
tt3326880,,,,,,,,,,,,,,,,
tt3327624,"$800,000 ",,,,,,,,,,,,,,,
tt3329246,,,,,,,,,,,,,,,,
tt3330764,,,,,,,,,,,,,,,,
tt3331028,,,,,,,,,,,,,,,,
tt3331954,,,,,,,,,,,,,,,,
tt3332064,"$150,000,000 ","$35,088,320 ",,,,,,,,,,,,,,
tt3332308,,,,,,,,,,,,,,,,
tt3335606,,,,,,,,,,,,,,,,
tt3336368,,,,,,,,,,,,,,,,
tt3339534,"$8,892 ",,,,,,,,,,,,,,,
tt3339674,,,,,,,,,,,,,,,,
tt3343136,,,,,,,,,,,,,,,,
tt3343784,"$44,242 ",,,,,,,,,,,,,,,
tt3343868,,,,,,,,,,,,,,,,
tt3344680,,,,,,,,,,,,,,,,
tt3344694,,,,,,,,,,,,,,,,
tt3344922,,,,,,,,,,,,,,,,
tt3346224,"$4,500,000 ",,,,,,,,,,,,,,,
tt3346824,,,,,,,,,,,,,,,,
tt3348730,,,,,,,,,,,,,,,,
tt3349550,,,,,,,,,,,,,,,,
tt3349578,"$5,000,000 ",,,,,,,,,,,,,,,
tt3349772,,,,,,,,,,,,,,,,
tt3350996,,,"$716,679 ",,,,,,,,,,,,,
tt3351038,,,,,,,,,,,,,,,,
tt3352034,"$15,138 ",,,,,,,,,,,,,,,
tt3352390,,,,,,,,,,,,,,,,
tt3353060,"$1,000,000 ",,,,,,,,,,,,,,,
tt3353850,,,"$5,000 ",,,,,,,,,,,,,
tt3362914,,,,,,,,,,,,,,,,
tt3369248,,,,,,,,,,,,,,,,
tt3369350,,,,,,,,,,,,,,,,
tt3369806,"$20,000,000 ","$42,652,003 ",,,,,,,,,,,,,,
tt3370900,,,,,,,,,,,,,,,,
tt3371366,"$217,000,000 ","$130,120,862 ",,,,,,,,,,,,,,
tt3374966,"$37,134 ",,,,,,,,,,,,,,,
tt3377996,,,,,,,,,,,,,,,,
tt3380264,,,,,,,,,,,,,,,,
tt3381008,"$35,000,000 ","$6,864,016 ",,,,,,,,,,,,,,
tt3382636,,,,,,,,,,,,,,,,
tt3383262,,,,,,,,,,,,,,,,
tt3384180,"$289,575 ",,,,,,,,,,,,,,,
tt3384350,,,,,,,,,,,,,,,,
tt3384870,,,,,,,,,,,,,,,,
tt3385398,,,"$191,512 ",,,,,,,,,,,,,
tt3385516,"$178,000,000 ","$155,442,489 ",,,,,,,,,,,,,,
tt3387266,"$14,000,000 ","$3,901,302 ",,,,,,,,,,,,,,
tt3387542,"$10,000,000 ","$26,583,369 ",,,,,,,,,,,,,,
tt3387648,"$1,500,000 ",,,,,,,,,,,,,,,
tt3390572,"$370,000,000 ","$901,610 ",,,,,,,,,,,,,,
tt3393198,,,,,,,,,,,,,,,,
tt3393372,"$20,000 ",,,,,,,,,,,,,,,
tt3393786,"$60,000,000 ","$58,399,160 ",,,,,,,,,,,,,,
tt3395184,"$48,949 ",,,,,,,,,,,,,,,
tt3395478,,,,,,,,,,,,,,,,
tt3395582,,,,,,,,,,,,,,,,
tt3397754,"$59,333 ",,,,,,,,,,,,,,,
tt3397884,"$30,000,000 ","$46,889,293 ",,,,,,,,,,,,,,
tt3397918,,,,,,,,,,,,,,,,
tt3398048,,,,,,,,,,,,,,,,
tt3398052,,,,,,,,,,,,,,,,
tt3398252,"$1,500,000 ",,,,,,,,,,,,,,,
tt3398268,"$765,127 ",,,,,,,,,,,,,,,
tt3399112,,,,,,,,,,,,,,,,
tt3399462,,,,,,,,,,,,,,,,
tt3399896,,,,,,,,,,,,,,,,
tt3399916,"$4,426 ",,,,,,,,,,,,,,,
tt3400872,,,,,,,,,,,,,,,,
tt3401392,,,,,,,,,,,,,,,,
tt3401748,,,,,,,,,,,,,,,,
tt3401882,"$22,000,000 ","$32,153,522 ","$12,229,314 ",,,,,,,,,,,,,
tt3402236,,,,,,,,,,,,,,,,
tt3402834,,,,,,,,,,,,,,,,
tt3404140,"$5,000,000 ","$557,236 ",,,,,,,,,,,,,,
tt3405236,"$3,262,954 ",,,,,,,,,,,,,,,
tt3407278,,,,,,,,,,,,,,,,
tt3407428,,"EU250,000",,,,,,,,,,,,,,
tt3408174,,,,,,,,,,,,,,,,
tt3409392,"$1,076,075 ",,,,,,,,,,,,,,,
tt3410408,"$300,000,000 ",,,,,,,,,,,,,,,
tt3410666,"$9,405 ",,,,,,,,,,,,,,,
tt3410834,"$110,000,000 ","$66,002,193 ",,,,,,,,,,,,,,
tt3411432,,"EU8,400,000",,,,,,,,,,,,,,
tt3411444,,,,,,,,,,,,,,,,
tt3412684,"$173,994 ",,,,,,,,,,,,,,,
tt3412968,,,,,,,,,,,,,,,,
tt3413772,,,,,,,,,,,,,,,,
tt3414960,"$18,400 ",,,,,,,,,,,,,,,
tt3416532,"$43,000,000 ","$3,730,982 ",,,,,,,,,,,,,,
tt3416742,"$3,333,000 ",,,,,,,,,,,,,,,
tt3416744,"$2,993,669 ",,,,,,,,,,,,,,,
tt3416828,"$105,000,000 ","$64,063,008 ",,,,,,,,,,,,,,
tt3417764,,,,,,,,,,,,,,,,
tt3417854,,,,,,,,,,,,,,,,
tt3419894,,,,,,,,,,,,,,,,
tt3421036,"$70,000,000 ",,,,,,,,,,,,,,,
tt3421052,,,,,,,,,,,,,,,,
tt3422078,"$12,400,000 ","$294,313 ",,,,,,,,,,,,,,
tt3422462,,,,,,,,,,,,,,,,
tt3424690,,,"$301,664 ",,,,,,,,,,,,,
tt3426262,,,,,,,,,,,,,,,,
tt3431016,,,,,,,,,,,,,,,,
tt3433082,,,,,,,,,,,,,,,,
tt3433160,,,,,,,,,,,,,,,,
tt3440132,"$8,077 ",,,,,,,,,,,,,,,
tt3442006,"$7,000,000 ","$1,873,547 ",,,,,,,,,,,,,,
tt3442990,"$37,934 ",,,,,,,,,,,,,,,
tt3445270,"$75,000 ",,,,,,,,,,,,,,,
tt3447364,"$579,055 ",,,,,,,,,,,,,,,
tt3447558,"$500,000 ",,,,,,,,,,,,,,,
tt3449200,,,,,,,,,,,,,,,,
tt3449788,,,,,,,,,,,,,,,,
tt3450650,"$30,000,000 ","$71,038,190 ",,,,,,,,,,,,,,
tt3450900,"$25,000,000 ","$20,083 ",,,,,,,,,,,,,,
tt3450958,"$150,000,000 ","$140,958,101 ",,,,,,,,,,,,,,
tt3451230,"$45,255 ",,,,,,,,,,,,,,,
tt3453052,"$1,200,000 ","$14,616 ",,,,,,,,,,,,,,
tt3454070,,,,,,,,,,,,,,,,
tt3454574,,"EU2,000,000",,,,,,,,,,,,,,
tt3455740,,"GBP700,000",,,,,,,,,,,,,,
tt3455822,,,,,,,,,,,,,,,,
tt3456090,,,,,,,,,,,,,,,,
tt3456206,,,,,,,,,,,,,,,,
tt3457138,,,,,,,,,,,,,,,,
tt3457376,"$450,000 ","$34,151 ",,,,,,,,,,,,,,
tt3457486,,,,,,,,,,,,,,,,
tt3457734,,,,,,,,,,,,,,,,
tt3458118,"$3,184 ",,,,,,,,,,,,,,,
tt3458236,"$182,851 ",,,,,,,,,,,,,,,
tt3460084,"$100,000,000 ",,,,,,,,,,,,,,,
tt3460252,"$44,000,000 ","$54,117,416 ",,,,,,,,,,,,,,
tt3461828,,,,,,,,,,,,,,,,
tt3462002,"$35,555 ",,,,,,,,,,,,,,,
tt3462710,"$12,000,000 ","$11,274,490 ",,,,,,,,,,,,,,
tt3462896,,,,,,,,,,,,,,,,
tt3464290,,,,,,,,,,,,,,,,
tt3464624,,GBP600,,,,,,,,,,,,,,
tt3464902,,"EU4,000,000",,,,,,,,,,,,,,
tt3465488,"$180,000,000 ",,,,,,,,,,,,,,,
tt3467900,,,,,,,,,,,,,,,,
tt3467914,"$561,963 ",,,,,,,,,,,,,,,
tt3469046,"$80,000,000 ","$251,774,330 ",,,,,,,,,,,,,,
tt3469244,"$7,500,000 ","$207,921 ",,,,,,,,,,,,,,
tt3469592,,,,,,,,,,,,,,,,
tt3469676,,,,,,,,,,,,,,,,
tt3470600,"$75,000,000 ","$270,329,045 ",,,,,,,,,,,,,,
tt3471098,"$3,351,230 ",,,,,,,,,,,,,,,
tt3471592,,,,,,,,,,,,,,,,
tt3472226,"$600,000 ",,,,,,,,,,,,,,,
tt3472754,,,,,,,,,,,,,,,,
tt3474468,"$500,000 ",,,,,,,,,,,,,,,
tt3478186,,,,,,,,,,,,,,,,
tt3478510,,,,,,,,,,,,,,,,
tt3479208,,,,,,,,,,,,,,,,
tt3480796,"$10,000,000 ",,,,,,,,,,,,,,,
tt3480942,,,,,,,,,,,,,,,,
tt3481000,"$212,223 ",,,,,,,,,,,,,,,
tt3481634,,,,,,,,,,,,,,,,
tt3482922,,,,,,,,,,,,,,,,
tt3483612,"$350,000,000 ","$235,361 ",,,,,,,,,,,,,,
tt3483646,,,,,,,,,,,,,,,,
tt3483712,"$131,105 ",,,,,,,,,,,,,,,
tt3485166,"$375,907 ",,,,,,,,,,,,,,,
tt3485754,,,,,,,,,,,,,,,,
tt3485800,,,,,,,,,,,,,,,,
tt3486542,"$5,846 ",,,,,,,,,,,,,,,
tt3486626,"$40,000,000 ","$17,675,989 ",,,,,,,,,,,,,,
tt3487994,,,,,,,,,,,,,,,,
tt3488184,,,,,,,,,,,,,,,,
tt3488668,,,,,,,,,,,,,,,,
tt3491962,,,,,,,,,,,,,,,,
tt3495000,,,,,,,,,,,,,,,,
tt3495026,"$850,000,000 ","$1,357,212 ",,,,,,,,,,,,,,
tt3495034,,,,,,,,,,,,,,,,
tt3496372,,,,,,,,,,,,,,,,
tt3498590,"$3,500,000 ",,,,,,,,,,,,,,,
tt3498820,"$250,000,000 ","$408,084,349 ",,,,,,,,,,,,,,
tt3498950,"$27,298 ",,,,,,,,,,,,,,,
tt3499096,"$25,000,000 ","$19,097,994 ",,,,,,,,,,,,,,
tt3499458,"$1,250,000 ",,,,,,,,,,,,,,,
tt3501112,"$15,000,000 ",,,,,,,,,,,,,,,
tt3501416,"$1,904,682 ",,,,,,,,,,,,,,,
tt3501590,"$5,000,000 ",,,,,,,,,,,,,,,
tt3501632,,,,,,,,,,,,,,,,
tt3504048,"$350,000 ",,,,,,,,,,,,,,,
tt3504604,"$4,079 ",,,,,,,,,,,,,,,
tt3505682,,,,,,,,,,,,,,,,
tt3505712,"$162,270 ",,"$80,809 ",,,,,,,,,,,,,
tt3505950,"$428,318 ",,,,,,,,,,,,,,,
tt3506970,"$20,000,000 ",,,,,,,,,,,,,,,
tt3508840,"$15,000,000 ","$613,556 ",,,,,,,,,,,,,,
tt3510452,,,,,,,,,,,,,,,,
tt3511124,"$15,616 ",,,,,,,,,,,,,,,
tt3511542,"$172,343 ",,,,,,,,,,,,,,,
tt3511596,"$3,000,000 ",,,,,,,,,,,,,,,
tt3512160,,,,,,,,,,,,,,,,
tt3512486,,,,,,,,,,,,,,,,
tt3513498,,,,,,,,,,,,,,,,
tt3515852,"$700,000 ",,"$2,698,509 ",,,,,,,,,,,,,
tt3517044,,,,,,,,,,,,,,,,
tt3518012,"$1,000,000 ","$891,997 ",,,,,,,,,,,,,,
tt3518524,,"GBP10,000",,,,,,,,,,,,,,
tt3519772,,,,,,,,,,,,,,,,
tt3520008,,,,,,,,,,,,,,,,
tt3520216,,,,,,,,,,,,,,,,
tt3520418,,,,,,,,,,,,,,,,
tt3521126,,,,,,,,,,,,,,,,
tt3521134,"$109,089 ",,,,,,,,,,,,,,,
tt3521164,"$150,000,000 ","$248,757,044 ",,,,,,,,,,,,,,
tt3521442,,,,,,,,,,,,,,,,
tt3522806,"$40,000,000 ","$21,203,260 ",,,,,,,,,,,,,,
tt3524578,,,,,,,,,,,,,,,,
tt3525346,"$5,300,000 ",,,,,,,,,,,,,,,
tt3526120,,,,,,,,,,,,,,,,
tt3526286,"$1,500,000 ",,,,,,,,,,,,,,,
tt3526408,,,,,,,,,,,,,,,,
tt3526706,"$25,676 ",,,,,,,,,,,,,,,
tt3529198,,,,,,,,,,,,,,,,
tt3529656,,,,,,,,,,,,,,,,
tt3529664,"$3,000,000 ",,,,,,,,,,,,,,,
tt3529996,"$1,000 ",,,,,,,,,,,,,,,
tt3530002,"$25,000,000 ","$43,035,725 ",,,,,,,,,,,,,,
tt3530146,,,,,,,,,,,,,,,,
tt3530882,,,,,,,,,,,,,,,,
tt3531202,,"EU4,749,500",,,,,,,,,,,,,,
tt3531578,,,,,,,,,,,,,,,,
tt3531604,,,,,,,,,,,,,,,,
tt3531790,,,,,,,,,,,,,,,,
tt3531824,"$20,000,000 ","$38,562,379 ",,,,,,,,,,,,,,
tt3531852,,,,,,,,,,,,,,,,
tt3532216,"$80,000,000 ",,,,,,,,,,,,,,,
tt3532298,$250 ,,,,,,,,,,,,,,,
tt3532608,"$2,820,939 ",,,,,,,,,,,,,,,
tt3533352,,,,,,,,,,,,,,,,
tt3533916,"$4,000,000 ",,,,,,,,,,,,,,,
tt3534282,,,,,,,,,,,,,,,,
tt3534602,"$3,000,000 ","$660,994 ",,,,,,,,,,,,,,
tt3534636,,,,,,,,,,,,,,,,
tt3538328,,,,,,,,,,,,,,,,
tt3538964,"$4,000 ",,,,,,,,,,,,,,,
tt3539966,,,,,,,,,,,,,,,,
tt3541080,,,,,,,,,,,,,,,,
tt3542342,,,,,,,,,,,,,,,,
tt3544048,,,,,,,,,,,,,,,,
tt3544082,"$4,250,507 ",,,,,,,,,,,,,,,
tt3544112,"$3,233,839 ",,,,,,,,,,,,,,,
tt3544326,"$6,316 ",,,,,,,,,,,,,,,
tt3546396,,,,,,,,,,,,,,,,
tt3547682,,,,,,,,,,,,,,,,
tt3549206,"$1,161,574 ",,"$3,274 ",,,,,,,,,,,,,
tt3549474,"$20,000 ",,,,,,,,,,,,,,,
tt3549508,"$109,300 ",,,,,,,,,,,,,,,
tt3549806,"$100,000 ",,,,,,,,,,,,,,,
tt3550902,,,,,,,,,,,,,,,,
tt3551954,,,,,,,,,,,,,,,,
tt3553378,,,,,,,,,,,,,,,,
tt3553442,"$35,000,000 ","$23,049,575 ","$8,699,235 ",,,,,,,,,,,,,
tt3553976,"$5,875,006 ",,,,,,,,,,,,,,,
tt3554418,"$710,508 ",,,,,,,,,,,,,,,
tt3555216,,,,,,,,,,,,,,,,
tt3557464,,,,,,,,,,,,,,,,
tt3560148,,,,,,,,,,,,,,,,
tt3560742,,,,,,,,,,,,,,,,
tt3561236,,,,,,,,,,,,,,,,
tt3562082,,,,,,,,,,,,,,,,
tt3563156,"$750,000,000 ",,,,,,,,,,,,,,,
tt3564472,"$19,000,000 ","$104,053,445 ",,,,,,,,,,,,,,
tt3564794,,,,,,,,,,,,,,,,
tt3565264,,,,,,,,,,,,,,,,
tt3566834,,,,,,,,,,,,,,,,
tt3567194,,,,,,,,,,,,,,,,
tt3567200,"$9,952 ",,,,,,,,,,,,,,,
tt3567288,"$5,000,000 ","$65,206,105 ",,,,,,,,,,,,,,
tt3568002,,,,,,,,,,,,,,,,
tt3569230,"$30,000,000 ","$1,872,994 ",,,,,,,,,,,,,,
tt3569326,"$800,000 ","$3,709 ",,,,,,,,,,,,,,
tt3569356,"$800,000 ","$35,688 ",,,,,,,,,,,,,,
tt3569374,,,,,,,,,,,,,,,,
tt3569782,"$300,000,000 ",,,,,,,,,,,,,,,
tt3569788,,,,,,,,,,,,,,,,
tt3573598,,,,,,,,,,,,,,,,
tt3575136,,,,,,,,,,,,,,,,
tt3576038,"$9,600 ",,,,,,,,,,,,,,,
tt3576060,,,,,,,,,,,,,,,,
tt3576084,"$101,713 ",,,,,,,,,,,,,,,
tt3582084,,,,,,,,,,,,,,,,
tt3584354,,,,,,,,,,,,,,,,
tt3585004,"$26,400,000 ","$165,428 ",,,,,,,,,,,,,,
tt3587396,,,,,,,,,,,,,,,,
tt3589450,,,,,,,,,,,,,,,,
tt3591436,,,,,,,,,,,,,,,,
tt3591696,"$750,000 ","$7,095 ",,,,,,,,,,,,,,
tt3591950,,,,,,,,,,,,,,,,
tt3593666,,,,,,,,,,,,,,,,
tt3595298,"$1,800,000,000 ","$4,364,639 ",,,,,,,,,,,,,,
tt3596382,"$26,414 ",,,,,,,,,,,,,,,
tt3600950,,,,,,,,,,,,,,,,
tt3601350,"$114,105 ",,,,,,,,,,,,,,,
tt3602128,"$2,000,000 ",,,,,,,,,,,,,,,
tt3603808,,,,,,,,,,,,,,,,
tt3605418,"$2,500,000 ","$36,336 ",,,,,,,,,,,,,,
tt3606752,"$175,000,000 ","$148,803,614 ",,,,,,,,,,,,,,
tt3606756,,,,,,,,,,,,,,,,
tt3606888,"$8,000,000 ","$35,070 ",,,,,,,,,,,,,,
tt3607198,"$70,000,000 ",,,,,,,,,,,,,,,
tt3607226,"$80,000,000 ",,,,,,,,,,,,,,,
tt3608848,"$37,200 ",,,,,,,,,,,,,,,
tt3608930,"$50,381 ",,,,,,,,,,,,,,,
tt3610898,,,,,,,,,,,,,,,,
tt3611002,,,,,,,,,,,,,,,,
tt3612032,"$1,200,000 ",,,,,,,,,,,,,,,
tt3613314,,,,,,,,,,,,,,,,
tt3614530,"$5,000,000 ","$2,184,640 ",,,,,,,,,,,,,,
tt3616894,"$1,000,000 ",,,,,,,,,,,,,,,
tt3616916,"$50,000,000 ","$176,637 ",,,,,,,,,,,,,,
tt3616934,,,,,,,,,,,,,,,,
tt3619102,,,,,,,,,,,,,,,,
tt3620762,,,,,,,,,,,,,,,,
tt3621360,,,,,,,,,,,,,,,,
tt3622110,,,,,,,,,,,,,,,,
tt3622120,,,,,,,,,,,,,,,,
tt3622592,"$12,000,000 ","$32,000,304 ",,,,,,,,,,,,,,
tt3623726,"$18,000,000 ","$26,822,144 ",,,,,,,,,,,,,,
tt3625294,"$250,000 ",,,,,,,,,,,,,,,
tt3625516,,,,,,,,,,,,,,,,
tt3626804,"$40,602 ",,,,,,,,,,,,,,,
tt3627704,,,,,,,,,,,,,,,,
tt3628584,"$20,000,000 ","$54,030,051 ",,,,,,,,,,,,,,
tt3628598,,,,,,,,,,,,,,,,
tt3631112,"$45,000,000 ","$75,311,445 ",,,,,,,,,,,,,,
tt3634940,,,,,,,,,,,,,,,,
tt3635788,"$450,000 ",,,,,,,,,,,,,,,
tt3636326,,,,,,,,,,,,,,,,
tt3638334,,,,,,,,,,,,,,,,
tt3638396,"$41,866 ",,,,,,,,,,,,,,,
tt3638648,"$20,000 ",,,,,,,,,,,,,,,
tt3638686,,,,,,,,,,,,,,,,
tt3639656,,,,,,,,,,,,,,,,
tt3640424,"$85,000,000 ","$40,069,087 ",,,,,,,,,,,,,,
tt3640682,"$495,000 ","$57,678 ",,,,,,,,,,,,,,
tt3640942,,,,,,,,,,,,,,,,
tt3644258,,,,,,,,,,,,,,,,
tt3645068,"$250,000 ",,,,,,,,,,,,,,,
tt3646264,,,,,,,,,,,,,,,,
tt3646344,"$4,235 ",,,,,,,,,,,,,,,
tt3649566,"$3,500 ",,,,,,,,,,,,,,,
tt3651326,"$50,291 ",,,,,,,,,,,,,,,
tt3652526,"$114,535 ",,,,,,,,,,,,,,,
tt3653728,,,,,,,,,,,,,,,,
tt3654964,"$215,300 ",,,,,,,,,,,,,,,
tt3655680,,,,,,,,,,,,,,,,
tt3655682,,,,,,,,,,,,,,,,
tt3657420,,,,,,,,,,,,,,,,
tt3657760,,,,,,,,,,,,,,,,
tt3658772,"$11,000,000 ",,,,,,,,,,,,,,,
tt3659388,"$108,000,000 ","$228,433,663 ",,,,,,,,,,,,,,
tt3660770,"$16,427,836 ",,,,,,,,,,,,,,,
tt3661298,,,,,,,,,,,,,,,,
tt3662066,,,,,,,,,,,,,,,,
tt3662168,"$1,153 ",,,,,,,,,,,,,,,
tt3663680,,,,,,,,,,,,,,,,
tt3666024,"$920,057 ",,,,,,,,,,,,,,,
tt3666258,,,,,,,,,,,,,,,,
tt3667792,,,,,,,,,,,,,,,,
tt3667798,"$208,959 ",,,,,,,,,,,,,,,
tt3669520,,,,,,,,,,,,,,,,
tt3671086,"$1,000,000 ",,,,,,,,,,,,,,,
tt3671542,,,"$6,117,777 ",,,,,,,,,,,,,
tt3671842,,,,,,,,,,,,,,,,
tt3672840,"$65,000,000 ","$74,068 ",,,,,,,,,,,,,,
tt3675204,,,,,,,,,,,,,,,,
tt3675486,,,,,,,,,,,,,,,,
tt3675568,"$192,400 ",,,,,,,,,,,,,,,
tt3675748,,,,,,,,,,,,,,,,
tt3677412,,,,,,,,,,,,,,,,
tt3677850,,,,,,,,,,,,,,,,
tt3678422,,,,,,,,,,,,,,,,
tt3678782,"$250,000,000 ","$370,843 ",,,,,,,,,,,,,,
